carat,cut,color,clarity,depth,table,price,volume
0,5,7,4,62,57,2867,75
0,5,3,7,60,57,2867,75
0,4,3,4,61,53,2867,90
0,4,5,2,58,57,2867,108
0,5,5,2,62,56,2867,75
0,5,5,7,61,56,2867,75
0,5,5,2,61,53,2867,108
0,5,5,2,62,56,2867,90
0,4,5,2,59,57,2867,108
0,5,4,3,61,57,2867,75
0,1,5,2,68,61,2867,120
0,5,2,5,62,55,2868,75
0,5,4,8,60,57,2868,75
0,4,6,2,61,58,2868,75
0,3,6,3,63,56,2868,75
1,4,7,1,61,60,2869,144
0,5,6,3,60,55,2869,75
0,5,4,8,61,56,2869,75
0,5,4,6,61,57,2869,75
0,5,3,6,60,57,2869,75
0,4,5,6,61,60,2870,75
0,5,6,2,62,57,2870,108
0,4,6,6,62,58,2870,75
0,5,4,3,62,57,2870,75
0,5,3,3,62,56,2870,75
0,5,5,3,61,56,2870,75
0,5,3,4,59,57,2870,108
0,4,6,5,61,59,2870,75
1,4,2,1,61,61,2870,108
0,3,6,3,61,58,2871,75
0,2,6,3,63,57,2871,75
0,4,1,3,62,59,2871,108
0,5,2,3,61,55,2871,75
0,5,4,3,62,55,2871,75
0,2,7,3,62,56,2872,75
0,3,7,3,60,55,2872,75
1,5,2,1,61,56,2872,108
0,3,4,2,59,62,2872,75
0,5,7,3,61,56,2872,75
0,2,6,3,61,64,2872,75
0,5,7,3,61,54,2872,75
0,5,7,3,60,56,2872,75
0,3,7,3,60,60,2872,75
0,3,6,4,58,57,2872,75
0,5,6,3,62,58,2872,75
0,2,4,3,65,55,2872,75
0,3,5,4,62,58,2873,75
0,3,6,3,63,58,2873,75
0,5,6,2,62,56,2873,75
1,5,2,2,61,56,2873,108
1,1,3,3,65,62,2873,144
0,1,2,3,65,58,2873,108
0,4,1,3,61,58,2873,108
0,2,1,3,64,61,2873,90
0,1,2,3,65,61,2873,75
0,1,2,3,65,56,2873,90
0,4,1,3,60,61,2873,108
0,4,5,4,62,58,2874,75
0,4,7,4,61,59,2874,75
0,4,5,5,59,59,2874,75
0,4,5,5,60,62,2874,75
0,4,4,6,61,58,2874,75
0,5,5,5,61,55,2874,75
0,5,5,5,61,55,2874,75
0,5,5,5,62,56,2874,75
0,4,4,6,62,59,2874,75
1,1,3,2,67,60,2875,120
0,5,3,3,62,56,2875,75
1,1,1,5,65,55,2875,144
1,1,2,3,66,61,2875,144
1,1,3,2,69,55,2875,144
0,4,6,5,62,60,2876,75
0,4,6,4,60,53,2876,90
0,3,3,5,62,54,2877,75
0,5,6,5,62,56,2877,75
0,5,4,4,62,55,2877,75
0,2,3,7,62,56,2877,75
0,2,5,5,59,62,2877,75
0,3,5,3,62,59,2878,75
0,3,5,3,62,60,2878,75
0,3,7,2,59,58,2878,108
0,5,2,4,61,55,2878,75
0,5,5,3,62,56,2878,75
0,3,5,3,61,56,2879,75
0,4,6,8,60,62,2879,75
0,4,5,5,60,60,2879,75
0,4,5,5,62,58,2879,75
0,5,4,2,61,56,2879,108
0,5,4,2,62,55,2879,108
1,5,1,2,60,54,2879,108
0,1,5,5,56,69,2879,75
0,5,5,5,62,56,2879,75
0,3,1,2,58,61,2880,108
0,3,7,3,63,57,2880,75
0,5,3,7,62,55,2881,75
0,3,6,4,60,59,2881,75
1,4,3,1,62,59,2881,144
0,3,3,8,62,56,2882,75
0,5,5,7,61,56,2882,75
0,4,5,4,59,58,2882,75
0,1,5,3,56,65,2882,108
0,4,5,4,58,57,2882,75
0,5,7,3,61,56,2883,75
0,2,3,2,62,64,2883,108
0,1,3,2,65,61,2883,90
1,1,2,2,65,55,2884,144
0,3,5,3,63,57,2885,90
1,4,2,3,62,60,2885,108
0,5,7,2,61,55,2885,75
0,1,6,3,56,63,2885,108
0,1,7,2,66,57,2885,90
0,5,6,3,61,56,2886,75
0,5,6,3,62,55,2886,75
0,3,7,3,62,54,2887,75
0,4,6,5,62,59,2887,75
0,5,2,5,61,59,2888,75
0,3,4,6,62,58,2889,75
0,3,6,4,63,54,2889,75
0,3,5,5,62,58,2889,75
0,2,3,2,63,58,2889,108
0,3,5,5,62,56,2889,75
0,5,6,6,62,54,2889,75
0,5,6,6,62,54,2889,75
0,5,5,3,61,56,2889,75
0,4,5,4,61,56,2889,75
0,4,6,3,59,61,2889,75
0,5,5,3,61,54,2890,108
0,5,5,3,62,57,2890,75
0,4,5,3,61,60,2890,75
0,2,5,3,63,59,2890,75
0,5,4,7,61,56,2890,75
0,3,6,4,61,58,2891,75
0,5,5,4,61,56,2891,75
0,5,6,4,61,56,2891,75
0,5,6,4,62,56,2891,75
0,5,7,3,61,56,2891,75
0,2,7,4,62,61,2891,75
0,5,3,2,61,55,2892,108
1,1,3,1,65,59,2892,144
0,3,5,5,62,55,2893,75
0,3,4,2,62,56,2893,90
0,5,4,6,61,57,2893,75
0,5,5,4,62,57,2893,75
0,3,3,7,59,60,2893,75
0,5,4,2,62,55,2893,75
0,2,4,2,59,62,2893,108
0,3,4,3,63,55,2893,90
0,4,4,3,59,59,2893,108
0,3,6,2,62,57,2894,75
0,5,4,2,62,57,2894,90
0,5,5,3,61,56,2894,75
0,3,4,4,60,56,2895,75
0,3,5,5,61,59,2895,75
0,5,4,6,62,53,2895,75
0,3,4,5,59,58,2896,75
0,3,4,4,61,60,2896,75
0,3,4,4,58,63,2896,108
0,5,5,7,61,56,2896,75
0,5,7,3,61,56,2896,75
0,5,6,2,61,55,2896,75
0,5,7,2,62,56,2896,75
0,4,6,3,60,58,2896,75
1,3,2,1,63,57,2896,144
1,5,2,1,61,57,2896,108
0,3,7,6,60,57,2897,75
0,4,6,3,61,58,2897,75
0,5,7,6,61,52,2897,75
0,5,6,3,62,55,2897,75
0,2,5,5,59,61,2897,75
0,4,7,4,61,58,2897,75
1,4,1,2,60,59,2898,144
0,5,7,3,62,55,2898,75
0,5,7,3,62,57,2898,75
0,2,3,2,57,56,2898,108
0,5,4,3,61,57,2898,75
0,5,4,3,62,57,2898,75
0,5,4,3,62,57,2898,75
0,5,4,3,62,57,2898,75
0,5,4,3,62,57,2898,75
0,5,4,3,62,57,2898,75
0,2,4,7,59,61,2899,75
0,3,5,3,61,58,2900,75
0,4,7,5,62,58,2900,75
0,4,5,3,62,58,2901,75
0,5,6,2,63,56,2901,75
0,4,6,2,62,59,2901,75
0,5,6,4,61,57,2901,75
0,4,6,4,62,60,2902,75
0,5,6,4,61,55,2902,75
0,5,4,3,61,55,2902,75
0,1,6,4,64,59,2902,75
0,4,6,4,59,60,2902,75
0,4,7,3,62,60,2903,75
0,5,7,3,62,57,2903,75
0,5,7,3,61,55,2903,75
0,4,7,3,61,59,2903,75
0,4,6,4,61,59,2903,75
0,3,5,3,63,54,2904,75
0,3,7,2,62,57,2904,75
0,3,6,5,58,59,2904,75
0,5,6,6,62,56,2904,75
0,3,4,6,59,62,2905,75
0,3,4,6,63,59,2905,75
0,3,4,6,63,59,2905,75
0,3,4,4,62,58,2905,75
0,3,2,5,61,58,2905,108
0,5,7,7,62,54,2905,75
0,3,1,3,63,58,2905,108
0,2,2,2,63,57,2905,108
0,4,1,3,62,59,2905,108
0,3,7,4,62,57,2906,75
0,5,2,5,62,58,2906,75
0,2,6,3,62,61,2906,75
0,5,6,6,62,53,2907,75
0,5,6,6,62,53,2907,75
0,5,6,6,62,54,2907,75
0,5,3,7,62,57,2907,75
0,5,5,4,62,53,2907,75
0,5,5,5,61,56,2907,75
0,5,4,3,60,60,2907,90
0,5,6,3,62,56,2907,75
0,5,4,2,62,55,557,32
0,5,3,2,61,57,558,32
0,5,7,3,61,55,558,32
0,4,5,5,61,59,558,32
0,2,5,5,63,57,558,32
0,4,6,5,60,59,558,32
0,4,6,5,61,60,558,32
0,4,2,4,60,58,558,32
0,4,2,4,59,60,558,32
0,3,2,4,63,55,558,32
0,4,2,4,62,57,558,32
0,4,3,3,58,60,558,32
0,4,3,3,62,58,558,32
0,5,6,2,61,56,558,32
0,5,6,2,60,57,558,32
0,5,6,2,61,55,558,32
0,4,2,4,60,60,558,32
0,5,2,4,59,57,558,32
0,4,2,4,59,60,558,32
0,4,2,4,61,58,558,32
0,4,2,4,60,61,558,32
0,3,2,4,63,54,558,32
0,4,2,4,62,60,558,32
0,4,3,3,61,59,558,32
0,4,3,3,61,61,558,32
0,2,3,3,63,57,558,32
0,4,3,3,62,57,558,32
0,4,3,3,62,58,558,32
0,5,3,3,62,56,558,32
0,4,6,2,60,60,558,32
0,3,3,3,63,56,2908,75
0,5,2,5,61,55,2908,75
0,4,7,4,61,60,2909,75
0,4,7,4,60,57,2909,75
0,5,3,5,61,56,2909,75
0,5,3,5,61,56,2909,75
0,5,2,2,61,57,2909,108
0,3,7,5,62,57,2910,75
1,4,2,2,58,57,2911,108
0,5,6,6,61,57,2911,75
0,5,4,4,60,56,2911,75
0,2,5,4,60,61,2911,75
0,2,6,4,64,54,2912,75
0,2,6,4,58,63,2912,75
0,2,6,4,63,56,2912,75
0,4,6,3,61,60,2912,75
1,1,3,2,65,54,2912,144
1,1,2,3,66,56,2912,144
1,1,3,2,67,55,2912,144
0,3,7,4,60,60,2913,75
0,4,7,3,61,58,2913,75
0,4,4,2,60,59,2913,75
0,4,7,3,60,58,2913,75
0,3,7,3,61,56,2913,75
0,5,7,3,61,57,2913,75
0,4,7,3,59,59,2913,75
0,4,2,2,62,59,2913,108
0,4,6,3,62,59,2913,90
0,5,4,2,62,57,2913,108
0,3,5,3,63,55,2914,75
0,5,6,3,61,58,2914,75
0,3,2,4,62,55,2915,108
0,3,4,3,63,57,2915,75
0,3,4,2,62,55,2915,90
0,5,5,4,62,56,2915,75
0,3,3,5,60,57,2916,75
0,5,2,3,62,57,2917,108
0,4,5,5,62,60,2917,75
0,5,6,4,62,58,2917,75
0,5,5,4,61,56,2917,75
0,3,5,4,59,58,2918,75
0,3,3,4,61,53,2918,90
0,5,3,7,62,54,2918,75
0,5,2,4,61,55,2918,75
0,3,7,2,63,57,2918,75
0,3,4,5,60,57,2919,75
0,3,3,3,62,56,2919,75
0,4,4,6,62,56,2919,75
0,2,5,5,63,58,2919,75
0,5,3,5,61,55,2919,75
0,5,4,6,61,55,2919,75
0,4,6,5,59,57,2920,75
0,5,5,3,61,55,2920,75
0,4,5,5,59,59,2920,75
0,5,5,5,62,55,2920,75
0,3,3,6,60,60,2921,75
0,3,6,4,59,59,2921,75
0,3,6,4,60,60,2921,75
0,3,7,3,60,60,2921,75
0,5,5,6,61,56,2921,75
0,1,2,4,64,66,2921,90
0,3,6,4,63,58,2922,75
0,3,6,4,63,59,2922,75
0,3,5,5,59,57,2922,75
0,5,5,7,61,56,2922,75
0,5,7,2,60,56,2922,75
0,3,6,4,63,57,2923,75
0,3,6,4,63,58,2923,75
0,3,6,3,61,59,2923,75
0,3,6,3,62,58,2923,75
0,3,6,3,61,58,2923,75
0,5,3,3,62,57,2923,108
0,5,6,5,62,54,2923,75
0,5,7,2,60,56,2923,90
0,5,5,3,61,56,2923,75
0,2,6,3,58,60,2923,75
0,4,2,4,58,60,2923,108
0,5,2,5,61,56,2924,75
0,3,7,3,58,63,2925,108
0,3,5,5,64,58,2925,75
0,3,6,8,63,58,2925,75
0,5,2,8,61,56,2925,75
1,5,2,1,61,56,2925,108
1,4,2,1,60,58,2925,144
0,2,7,2,63,55,2926,75
0,4,5,3,61,56,2926,108
0,4,5,3,61,60,2926,90
0,3,3,5,63,57,2927,75
0,5,2,3,59,58,2927,108
0,4,3,2,59,60,2927,108
0,3,5,4,61,54,2928,75
0,3,7,4,60,59,2928,75
0,3,6,3,61,58,2929,75
0,3,4,4,61,57,2929,108
0,5,4,4,61,57,2929,75
0,5,6,3,60,57,2929,75
0,3,6,4,61,60,2930,75
0,4,6,5,60,58,2930,75
0,5,6,5,62,54,2930,75
0,5,5,4,62,57,2930,75
0,5,4,5,62,57,2930,75
0,5,4,5,62,57,2930,75
0,3,6,2,58,63,2930,108
0,1,6,2,65,58,2930,108
0,5,4,7,61,57,2930,75
0,3,4,6,60,57,2931,75
0,3,5,4,63,57,2931,75
0,5,5,4,61,59,2931,75
0,4,4,7,62,61,2932,75
0,4,5,6,61,57,2932,75
0,3,5,6,63,58,2932,75
0,3,4,6,62,57,2933,75
0,3,7,6,60,59,2933,75
0,4,5,4,59,58,2933,75
0,5,5,4,62,57,2933,75
0,2,7,2,57,56,2933,90
0,2,3,2,62,64,2934,108
0,5,7,2,62,54,2934,75
0,4,3,3,60,52,2935,108
1,1,2,1,65,62,2935,144
0,4,3,5,62,60,2935,75
0,3,4,6,61,60,2936,75
0,3,3,3,60,58,2936,108
0,5,5,4,60,59,2936,75
0,5,7,2,62,54,2936,75
0,5,6,2,62,56,2937,90
0,4,6,3,58,62,2937,90
0,4,4,5,59,57,2937,90
0,4,4,2,58,60,2937,108
0,3,3,7,62,57,2938,75
0,3,3,7,62,59,2938,75
0,5,6,2,60,57,2938,108
0,3,5,4,62,58,2939,75
0,3,4,5,60,57,2939,75
0,3,5,2,61,56,2939,90
0,4,7,3,59,60,2939,90
0,5,6,2,60,56,2939,108
0,5,5,4,62,58,2939,75
0,5,6,2,62,57,2939,75
0,5,4,4,60,55,2939,75
0,4,6,2,59,58,2939,90
0,5,2,4,61,56,2939,90
0,4,3,4,62,59,2939,75
0,2,5,6,63,57,2940,75
1,3,1,1,61,55,2940,144
0,3,5,6,62,59,2940,75
0,5,5,5,61,54,2940,75
0,1,6,4,56,67,2940,108
1,2,3,1,57,61,2940,108
0,5,6,4,61,57,2940,75
0,5,6,4,61,56,2940,75
0,3,6,2,59,59,2941,108
0,2,5,3,63,59,2941,75
0,3,5,2,62,58,2942,75
0,4,5,5,61,58,2942,75
1,1,4,2,65,59,2942,144
0,5,5,4,60,56,2942,75
0,4,7,3,61,59,2942,75
1,1,4,2,67,59,2942,144
0,5,7,3,61,56,2943,75
0,5,5,4,62,56,2943,75
0,3,3,6,61,58,2944,75
0,5,4,3,61,55,2944,75
0,3,7,7,60,57,2945,75
0,3,3,4,61,55,2945,75
0,3,7,3,62,58,2945,75
0,2,4,3,64,56,2945,75
0,3,6,5,63,59,2946,75
0,3,6,5,62,57,2946,75
0,5,3,7,62,56,2946,75
0,5,3,7,62,57,2946,75
0,5,2,3,61,56,2946,75
0,5,6,3,62,55,2946,75
0,3,3,5,61,56,2947,75
0,5,6,5,62,57,2947,75
0,5,3,2,58,57,2947,108
0,4,7,4,60,59,2947,75
0,5,3,7,61,57,2947,75
0,5,3,7,60,58,2947,75
0,5,2,5,62,56,2947,75
0,5,2,5,61,57,2947,75
0,5,7,3,61,57,2947,75
0,2,3,4,62,54,2947,90
0,4,2,3,60,56,2947,108
0,5,4,5,61,55,2948,75
0,5,6,3,62,56,2948,75
0,4,2,2,62,58,2948,108
0,1,2,2,66,60,2948,75
0,4,2,2,60,60,2948,108
0,5,2,2,62,56,2948,108
1,1,6,2,65,58,2948,144
0,3,6,4,63,56,2949,75
0,5,6,3,61,57,2949,75
0,5,7,3,62,57,2949,75
0,5,3,5,62,55,2949,75
0,1,1,3,58,67,2949,108
0,3,2,5,62,58,2950,75
0,5,4,5,62,57,2950,75
0,4,7,4,62,60,2950,75
0,5,5,7,61,55,2951,75
0,3,7,5,62,58,2951,75
0,5,3,3,62,58,2951,75
0,5,5,3,61,55,2951,75
0,5,6,3,61,56,2951,75
0,3,6,4,62,58,2952,75
0,3,6,4,63,59,2952,75
0,3,6,4,61,59,2952,75
0,3,6,5,61,60,2952,75
0,5,4,4,61,55,2952,75
0,5,4,4,61,55,2952,75
0,5,6,4,61,58,2952,75
0,5,6,4,62,57,2952,75
0,5,6,4,62,55,2952,75
0,5,2,8,62,53,2952,75
0,2,6,5,61,61,2952,75
0,3,3,4,59,59,2953,108
0,4,5,4,63,59,2953,75
0,2,5,5,64,59,2953,75
0,3,6,4,59,60,2954,75
0,5,7,3,61,55,2954,75
0,4,6,4,61,59,2954,75
0,4,7,3,61,59,2954,75
0,5,7,3,62,57,2954,75
0,3,7,3,63,58,2954,75
0,5,4,4,61,54,2954,75
0,4,2,5,62,62,2955,108
0,3,5,4,62,57,2956,75
0,3,3,5,61,56,2956,75
0,3,3,5,62,56,2956,75
0,2,2,2,63,57,2956,108
0,3,1,3,62,59,2956,108
0,5,5,4,60,57,2956,75
0,2,5,6,58,60,2956,75
0,4,7,5,60,58,2956,75
0,5,5,4,62,56,2956,75
0,5,5,4,62,56,2956,75
0,5,3,7,62,55,2958,75
0,5,2,5,62,57,2958,75
0,2,4,5,58,57,2958,75
0,1,5,2,61,66,2958,108
0,3,7,7,60,58,2959,75
0,3,5,5,60,58,2959,75
0,4,4,4,62,58,2959,75
0,5,2,3,61,55,2959,108
0,1,4,6,65,58,2959,75
0,3,3,6,61,56,2960,75
0,3,7,4,63,56,2960,75
0,2,7,4,63,57,2960,75
0,5,7,4,61,57,2960,75
0,5,5,4,62,56,2960,75
0,5,4,4,61,56,2960,75
0,5,4,8,61,58,2960,75
0,2,5,6,58,61,2960,75
0,5,4,5,61,55,2960,75
0,3,3,5,62,58,2961,75
0,5,3,6,61,57,2961,75
0,4,6,5,61,60,2961,75
0,4,5,5,61,56,2961,75
0,4,5,5,62,56,2961,75
0,5,5,6,62,56,2961,75
0,5,3,5,61,57,2961,75
0,5,6,3,60,57,2961,75
0,4,5,5,62,53,2961,75
0,4,3,5,61,61,2961,75
0,4,6,2,60,56,2961,108
0,5,7,6,62,56,2962,75
0,5,6,4,62,56,2962,75
0,5,4,5,62,56,2962,75
0,4,5,3,62,56,2962,90
0,5,6,5,62,53,2963,75
0,3,6,2,58,63,2963,108
0,3,6,4,62,57,2964,75
0,3,6,3,62,55,2964,75
0,3,7,3,59,59,2964,75
0,2,6,5,63,58,2964,75
0,1,6,5,64,57,2964,75
0,5,6,3,61,56,2964,75
0,1,5,2,65,59,2964,90
0,2,5,2,64,62,2964,108
0,1,1,5,65,60,2964,90
0,4,1,5,62,62,2964,108
1,1,4,3,65,54,2964,144
1,1,3,1,65,54,2964,196
1,4,6,1,61,58,2964,108
0,1,1,5,64,58,2964,108
0,5,2,5,61,56,2965,75
0,5,2,5,61,56,2965,75
0,5,2,5,61,57,2965,75
0,5,2,5,61,56,2965,75
0,5,4,3,61,55,2965,75
0,5,4,3,60,56,2965,75
0,3,4,4,62,59,2966,75
0,3,6,2,63,58,2966,108
0,5,2,7,61,56,2966,75
0,5,5,3,61,55,2966,75
0,5,5,2,60,57,2966,108
0,3,6,5,61,56,2967,75
0,3,6,5,61,56,2967,75
0,3,4,2,62,56,2967,108
0,5,3,4,62,56,2967,75
0,4,6,2,60,61,558,32
0,4,6,2,61,61,558,32
0,5,4,2,61,55,558,32
0,3,3,6,62,56,559,32
0,3,4,4,62,56,559,32
0,3,4,4,61,55,559,32
0,3,4,4,60,57,559,32
0,5,4,7,62,56,559,18
0,5,4,7,62,56,559,24
0,5,4,7,62,56,559,32
0,5,4,7,62,55,559,32
0,5,4,7,62,56,559,24
0,5,6,3,61,55,559,32
0,5,6,3,61,56,559,32
0,5,4,8,61,56,559,24
0,5,4,8,60,58,559,32
0,5,4,8,61,55,559,24
0,5,4,8,61,57,559,24
0,5,4,8,61,57,559,32
0,5,4,5,62,55,559,32
0,5,4,5,61,55,559,32
0,3,6,6,62,56,560,32
0,3,6,7,61,56,560,32
0,3,5,8,61,56,560,32
0,3,5,8,60,58,560,32
0,5,4,4,61,54,560,32
0,5,5,3,61,56,560,32
0,5,2,3,61,55,561,32
0,4,3,5,60,58,561,32
0,5,3,5,61,57,561,32
0,3,6,3,60,60,2968,75
0,4,3,3,59,60,2968,108
1,1,3,1,64,59,2968,144
0,4,7,4,58,61,2968,75
1,4,2,2,61,57,2968,144
0,5,4,2,62,57,2968,108
0,5,4,4,61,57,2969,108
0,4,6,6,60,58,2970,75
0,3,4,5,60,56,2970,75
0,2,5,5,63,58,2970,75
0,4,6,4,62,57,2970,75
0,5,3,4,61,56,2970,75
1,2,2,2,59,64,2970,108
0,1,5,3,64,57,2971,108
0,3,6,3,63,58,2972,75
0,5,4,5,59,57,2972,90
0,5,4,5,61,56,2972,75
0,3,3,2,63,60,2972,108
0,4,3,5,62,58,2972,75
0,3,1,2,63,59,2973,108
0,5,4,5,62,57,2973,75
0,5,7,2,60,56,2973,75
0,5,6,5,60,56,2973,75
0,3,6,3,59,60,2973,108
0,2,6,5,59,62,2973,75
0,5,5,3,62,57,2974,90
0,5,5,8,61,54,2974,75
0,2,3,3,64,60,2974,108
1,1,7,2,69,58,2974,100
0,5,4,4,59,57,2974,75
0,3,5,5,62,57,2975,75
0,4,5,6,62,58,2975,75
0,3,6,2,63,56,2975,75
0,5,5,3,62,54,2975,75
0,4,4,3,61,59,2975,90
0,5,3,4,61,54,2975,108
0,4,6,3,60,58,2975,90
0,5,5,3,62,57,2976,75
0,5,6,3,61,56,2976,75
0,5,2,2,63,54,2976,108
0,3,4,6,60,58,2977,75
0,5,5,3,61,57,2977,90
0,4,7,4,60,58,2977,75
0,5,5,7,61,55,2977,75
0,5,4,6,62,58,2978,75
0,5,6,5,61,54,2978,75
0,5,6,2,61,55,2978,108
0,5,6,2,62,56,2978,75
0,5,3,7,59,59,2979,75
0,5,6,4,61,56,2979,75
0,4,5,2,61,58,2980,108
0,5,6,4,61,57,2980,75
0,2,7,3,61,61,2980,75
0,2,5,8,58,61,2980,75
0,5,6,4,62,55,2981,75
0,4,2,2,60,59,2981,108
0,5,2,2,61,57,2981,108
0,2,6,2,58,63,2982,108
0,5,4,7,61,57,2982,75
0,1,6,2,65,59,2982,90
0,5,6,4,59,57,2982,75
0,3,4,5,60,63,2982,75
0,4,6,4,62,58,2982,75
0,5,6,4,62,54,2984,75
0,3,1,4,63,57,2984,108
1,4,4,1,62,62,2984,108
0,3,7,4,63,56,2985,75
0,5,6,3,62,57,2985,75
0,4,3,5,62,60,2985,75
0,3,4,5,62,58,2986,75
0,5,2,5,61,54,2986,75
0,5,2,5,61,57,2986,108
0,5,4,2,62,56,2986,108
0,5,4,5,61,59,2987,75
0,5,7,3,61,56,2987,75
0,4,6,3,61,58,2988,75
0,3,5,8,60,54,2988,75
1,3,4,1,63,58,2988,144
0,5,2,8,61,55,2988,75
0,5,5,4,62,54,2989,75
0,4,7,3,61,58,2990,108
0,3,4,4,62,54,2990,75
0,3,6,4,62,57,2990,75
0,2,6,7,59,65,2990,75
0,5,4,4,60,55,2991,75
0,5,7,4,60,60,2991,75
0,3,6,4,62,56,2992,75
0,5,3,6,62,55,2992,75
1,1,1,2,61,66,2992,108
0,3,5,6,61,60,2993,75
0,3,3,2,61,56,2993,108
0,3,6,3,63,56,2993,75
0,5,4,6,63,55,2993,75
0,5,5,5,62,55,2993,75
0,5,6,3,61,57,2993,75
0,5,7,3,61,59,2993,75
1,1,4,3,65,57,2993,144
0,3,5,4,59,56,2994,75
0,3,4,5,59,55,2994,75
0,3,4,4,63,58,2994,75
1,4,1,1,61,55,2994,144
0,4,4,4,62,58,2994,75
0,4,7,2,61,58,2994,75
0,5,7,3,61,56,2995,75
0,5,4,5,60,56,2995,75
0,1,5,2,65,51,2996,90
0,3,2,5,63,55,2996,108
0,5,7,3,61,56,2996,75
0,5,2,4,61,55,2997,75
0,5,3,3,61,56,2997,75
0,5,7,4,62,57,2998,75
0,5,3,5,61,56,2998,75
0,5,5,5,61,57,2998,75
1,1,1,6,66,56,2998,144
0,1,4,5,57,67,2998,108
0,3,7,4,59,59,2999,75
0,3,4,5,62,58,2999,75
1,1,3,1,61,60,2999,108
0,4,5,2,61,58,2999,108
0,5,5,3,61,56,2999,75
0,4,4,6,60,60,2999,75
0,4,6,5,62,58,2999,75
0,4,6,5,60,62,2999,75
0,4,4,6,60,61,2999,75
0,5,6,3,62,56,3000,75
0,2,1,4,63,61,3000,108
0,4,2,2,60,60,3001,108
0,3,2,2,62,58,3001,108
0,5,2,2,62,56,3001,108
0,3,7,3,61,58,3001,75
0,4,7,5,61,61,3001,75
0,2,7,5,63,60,3001,75
0,3,7,5,63,59,3001,75
0,5,4,7,62,56,3001,75
0,3,3,6,60,57,3002,75
0,3,6,3,62,58,3002,108
0,3,6,2,60,58,3002,75
0,4,7,4,62,60,3002,75
0,2,3,2,63,59,3002,108
0,2,5,5,63,58,3002,75
0,5,4,6,61,55,3002,75
0,4,4,4,60,59,3002,90
0,1,5,5,58,66,3002,75
0,5,6,3,61,56,3003,75
1,1,7,2,64,56,3003,144
0,4,7,6,59,58,3003,75
0,4,5,3,61,58,3004,75
0,5,5,3,61,55,3004,108
0,5,3,5,61,55,3004,75
0,5,6,5,61,54,3004,75
0,5,4,3,60,57,3004,75
0,5,5,3,62,56,3004,75
0,4,7,2,60,61,3004,108
0,3,6,3,61,59,3005,75
0,5,5,7,61,54,3005,75
0,3,3,3,63,57,3005,75
0,5,2,5,60,56,3005,75
0,5,3,7,61,57,3005,75
0,3,2,2,63,58,3006,108
0,3,4,2,62,59,3006,108
0,4,6,5,61,58,3006,75
0,3,6,5,63,60,3006,75
0,4,7,7,60,59,3006,75
0,5,2,6,60,57,3007,75
0,5,2,6,60,57,3007,75
0,4,6,6,62,53,3007,75
0,5,4,3,61,55,3007,75
0,5,4,3,61,55,3007,75
0,5,4,3,61,56,3007,75
0,5,4,3,61,57,3007,75
0,5,4,3,61,56,3007,75
0,5,7,3,61,57,3007,75
0,3,5,3,63,60,3007,108
0,3,7,5,60,58,3008,75
0,5,4,7,61,56,3008,75
0,5,5,4,61,57,3008,75
0,4,3,5,62,59,3008,75
0,3,6,5,63,58,3009,75
0,3,6,5,62,57,3009,75
0,3,6,5,63,58,3009,75
0,3,6,3,61,58,3009,75
0,5,5,3,62,57,3010,108
0,3,5,3,62,58,3010,90
0,5,2,5,60,59,3010,90
0,5,7,3,62,57,3011,75
0,3,4,5,60,55,3011,75
1,3,4,1,62,62,3011,108
1,1,1,1,64,59,3011,144
1,1,2,1,62,66,3011,144
1,1,2,1,66,55,3011,144
0,5,6,6,62,54,3011,75
0,5,5,4,61,55,3011,75
0,5,5,4,61,57,3011,75
0,5,5,4,62,55,3011,75
0,5,5,4,61,58,3011,75
0,5,7,2,62,55,3011,75
0,5,3,3,61,55,3011,75
0,5,3,3,61,56,3011,75
1,1,6,2,55,62,3011,108
0,3,4,4,61,60,3012,75
0,5,6,2,62,57,3012,90
0,5,4,4,61,56,3012,75
0,5,6,3,61,57,3012,75
0,5,6,3,60,55,3012,75
0,3,5,3,63,56,3013,75
0,4,5,4,61,58,3013,75
0,3,5,5,62,53,3013,75
0,5,5,5,61,57,3013,75
0,5,6,2,61,56,3013,90
0,5,6,2,60,57,3013,108
0,4,7,3,62,60,3013,108
0,5,6,3,62,55,3014,75
0,5,3,7,61,56,3014,75
0,3,7,3,60,59,3014,75
1,4,4,1,61,61,3014,108
0,2,4,2,63,62,3014,108
0,3,4,2,62,57,3015,108
0,3,6,2,58,63,3015,108
0,5,3,6,61,55,3015,75
0,5,6,2,61,56,3015,90
0,3,7,4,62,59,3016,75
0,4,6,5,61,58,3016,75
0,5,6,5,62,57,3016,75
0,2,5,2,64,62,3016,108
0,5,3,4,61,55,3016,75
0,4,6,2,62,60,3016,108
0,5,3,2,62,55,3016,108
0,3,4,5,60,60,3017,75
0,3,5,5,61,60,3017,75
1,4,4,1,60,60,3017,144
0,5,4,5,61,56,3017,75
0,2,7,6,62,64,3017,75
1,3,4,1,61,63,3017,144
0,2,5,7,63,58,3018,75
1,3,4,1,60,57,3018,108
0,4,5,6,62,59,3018,75
0,5,5,6,62,56,3018,75
0,5,3,4,61,57,3018,75
0,2,6,5,60,61,3018,75
1,3,5,2,63,56,3018,144
0,4,5,4,62,59,3018,75
0,4,5,6,62,56,3018,75
0,4,4,2,61,56,3019,108
0,4,7,3,60,57,3019,90
